"mz","rt","X100_300_Neg_JeansA.mzXML","X100_300_Neg_JeansB.mzXML","X100_300_Neg_JeansC.mzXML","X100_300_Neg_JeansD.mzXML","X100_300_Neg_JeansDx.mzXML","X100_300_Neg_JeansE.mzXML","X100_300_Neg_JeansF.mzXML","X100_300_Neg_JeansG.mzXML","X100_300_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","rtscore","allscore"
125.892384847005,0.725613333333333,60350.5703125,108625.9609375,89341.9609375,84771.265625,62500.30859375,83825.5625,79595.734375,63136.9140625,92809.96875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
127.076436360677,2.88636666666667,68066.96875,73280.453125,171181.1875,102734.171875,108574.7265625,89918.5859375,71945.7890625,152664.140625,81204.640625,3,0,0,0,0,0,0,0,0,0,0,0,0,0
128.03532409668,0.72515,50874.81640625,57552.94921875,48612.2578125,54664.40234375,45904.42578125,48009.96875,197874.15625,98230.8359375,131515.859375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
129.019348144531,8.7294,123095.9140625,140614.515625,256534.953125,214459.078125,126765.3125,158080.28125,131728.890625,133818.375,152735.4375,3,0,0,0,0,0,0,0,0,0,0,0,0,0
129.97575378418,0.755125,118819.59375,85958.75,200998.78125,96144.1953125,121486.6875,179015.890625,119576.4296875,124274.9609375,162316.703125,3,0,0,0,0,0,0,0,0,0,0,0,0,0
128.928558349609,7.89983333333333,73221.9296875,96686.9765625,104568.3046875,106739.921875,57951.63671875,108365.8203125,163673.203125,122777.7265625,115626.265625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
128.949615478516,8.63101666666667,609907.375,681708.375,761951,947482,486090.0625,754742.5,1332108.25,1313630.125,1097280.875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
128.949432373047,7.32838333333333,28524.92578125,60256.53125,63046.8046875,89722.9140625,87165.75,95105.4921875,160964.21875,131637.71875,165827.21875,9,0,0,0,0,0,0,0,0,0,0,0,0,0
130.94416809082,0.75484,223364.625,488283.0625,457218.84375,473088.71875,474314.125,521780.65625,566432.6875,575296.8125,538688.3125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
131.944325764974,7.34763333333333,69444.3359375,80341.4765625,76181.6953125,110204.5078125,50529.5625,80112.9453125,141522.9375,135241.625,120482.703125,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.90022277832,7.31881666666667,274846.8125,473607.25,333588.4375,288255.125,325191.59375,440859.96875,1050224.125,931873.25,728570.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.923461914062,7.89983333333333,1887999.75,2193483.75,1915152.875,2399546.75,1240966,2199408,3367601.5,2853639,2573307.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0
133.923578898112,7.89983333333333,210415.875,202978.296875,214040.875,268250.40625,137464.390625,265708.21875,378751.5625,289022.46875,303239.34375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
134.865046183268,9.66581666666667,579550.125,562502.625,454884.34375,823917.5625,498524.6875,544877.625,684763.375,534187.9375,596631.3125,4,0,0,0,0,0,0,0,0,0,0,0,0,0
134.894668579102,7.31881666666667,5179657.5,9446880,6904361.5,6055268.5,6737645,8496584,19516072,18334258,14675995,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.923477172852,7.89983333333333,46915.40625,63737.18359375,49843.33203125,66335.4765625,36318.30078125,62412.6484375,101725.140625,82208.8984375,69596.7734375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
135.044921875,3.71686666666667,10020.775390625,120246.8359375,144917.296875,163004.5,12171.837890625,170442.25,120677.1328125,82168.5078125,14204.9580078125,6,0,0,0,0,0,0,0,0,0,0,0,0,0
135.894785563151,7.31881666666667,588658.1875,1075564,755759.8125,708642.4375,726402.5,759337.3125,2209533.25,2013616.5,1628128.375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
135.894765218099,0.725613333333333,65464.671875,156803.125,138456.59375,84310.46875,83797.015625,123668.578125,102840.5625,128403.5546875,128982.0078125,2,0,0,0,0,0,0,0,0,0,0,0,0,0
135.97097269694,8.71801666666667,903512.9375,1004683.5625,882362.5,1091432.5,649907.125,1192565.875,1196654,1121082.125,948572.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
134.864974975586,9.66581666666667,295759.78125,336460,288643.09375,376329.8125,258835.578125,283610.09375,329987,229865.890625,236745.5625,4,0,0,0,0,0,0,0,0,0,0,0,0,0
136.891693115234,7.31881666666667,268615.71875,3179117.25,2091650.375,308910.875,358499.875,343181.5,6161738,5924455.5,4638855.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
136.991363525391,8.71801666666667,73591.1015625,105683.0546875,77290.875,108609.1484375,59498.984375,103752.1015625,172736.765625,115631.2421875,87150.21875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
137.891830444336,7.31881666666667,187819.828125,353769.09375,234321.5625,212838.59375,247188.34375,328588.78125,729244.8125,673291.25,550600.125,7,0,0,0,0,0,0,0,0,0,0,0,0,0
138.019638061523,3.30395,61119.41015625,71063.6328125,184004.265625,66759.359375,58430.24609375,79576.2890625,105243.9375,161284.03125,94085.4609375,3,0,0,0,0,0,0,0,0,0,0,0,0,0
138.890014648438,7.58261666666667,48608.65234375,87490.03125,51216.23046875,49822.40234375,64726.328125,74118.1328125,172808.0625,178305.59375,123689.21875,8,0,0,0,0,0,0,0,0,0,0,0,0,0
138.890014648438,7.58261666666667,49988.96484375,87490.03125,27906.021484375,54800.640625,64726.328125,74118.1328125,120881.1484375,178305.59375,119135.015625,8,0,0,0,0,0,0,0,0,0,0,0,0,0
139.908055623372,0.725613333333333,63648.44140625,106914.796875,90711.265625,79839.359375,67589.4375,71977.7265625,82012.40625,82609.71875,95761.265625,2,0,0,0,0,0,0,0,0,0,0,0,0,0
142.929000854492,7.89983333333333,391138.40625,526962.9375,491308.03125,518636.59375,295370.46875,550954,776746.9375,667822.0625,606264.5625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
144.923472086589,7.89983333333333,8661221,10767257,9389811,11280932,6225182,11148172,16898804,14111341,12509554,7,0,0,0,0,0,0,0,0,0,0,0,0,0
145.923639933268,7.89983333333333,1035015.8125,1213741.75,1082620.75,1257851.125,724375.3125,1220712.375,1844249.625,1561011.625,1446470.875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
144.923492431641,7.89983333333333,88143.515625,123965.765625,118436.390625,119619.9453125,75898.921875,144412.484375,199097.953125,146399.125,102234.21875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
146.921829223633,7.89983333333333,260238.234375,319035,296694.625,318812.90625,229990.03125,333383.65625,537182.25,429736.46875,397802.3125,7,0,0,0,0,0,0,0,0,0,0,0,0,0
146.923451741536,0.87488,187029.375,211720.921875,229484.84375,256839.765625,248851.796875,266156.40625,242888.171875,245989.140625,265386.96875,6,0,0,0,0,0,0,0,0,0,0,0,0,0
146.923492431641,4.81548333333333,77766.765625,134634.46875,101310.4921875,161721.578125,153235.625,124335.859375,146698.890625,264726.125,222331.90625,8,0,0,0,0,0,0,0,0,0,0,0,0,0
145.92366027832,7.89983333333333,80320.6484375,111610.6953125,101223.3671875,135982.4375,78457.0234375,128065.265625,188239.84375,174235.9375,140621.984375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
146.93864440918,3.49611666666667,268272.34375,201471.703125,121092.625,185971.84375,161206.796875,174891.234375,166479.71875,167565.40625,159322.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146.961186726888,4.8424,238896.4375,271216.625,286018.375,275415.3125,257086.734375,276037.40625,316760.6875,295018.65625,290094.21875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
147.957641601562,0.87534,16378.8095703125,21268.474609375,22895.951171875,26519.078125,16312.41796875,19596.06640625,152083.140625,40736.3359375,38844,7,0,0,0,0,0,0,0,0,0,0,0,0,0
148.918818155924,0.875076666666667,78734.9375,90408.1484375,102893.9453125,112458.890625,110793.5625,102800.59375,102887.7265625,112116.7421875,114353.078125,9,0,0,0,0,0,0,0,0,0,0,0,0,0
146.923477172852,4.84436666666667,28615.525390625,72701.8984375,47378.8828125,72535.78125,76664.6640625,69185.3671875,90687.3125,109920.4375,85931.8203125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
148.93906656901,2.34423333333333,82729.921875,101352.84375,105896.8515625,106848.7109375,107917.3515625,121186.875,129736.25,114160.890625,109895.2265625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
148.939107259115,4.81548333333333,29509.97265625,62209.05078125,41289.140625,78323.21875,58530.5859375,55016.984375,54263.33984375,126046.6015625,66991.3359375,8,0,0,0,0,0,0,0,0,0,0,0,0,0
149.936899820964,2.13536666666667,620216.9375,711244.0625,761954.1875,755744,835717.875,813665,768970.9375,835023,797607.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
150.948399861654,7.89983333333333,77275.7265625,89344.53125,39287.03515625,74765.5703125,63163.2734375,67272.765625,113413.1171875,74967.4921875,70964.3515625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
152.978561401367,0.72482,133090.390625,147225.3125,112150.34375,149012.609375,148095.21875,156795.1875,145658.71875,154409.953125,150212.125,6,0,0,0,0,0,0,0,0,0,0,0,0,0
153.868611653646,7.8559,99409.046875,102276.3671875,55840.29296875,96973.3359375,99058.734375,81679.53125,96639.71875,92392.7109375,102365.0546875,9,0,0,0,0,0,0,0,0,0,0,0,0,0
153.868591308594,9.37385,107946.3046875,91121,39098.4375,129744.703125,206184.765625,82099.9140625,90692.8515625,98643.78125,185397.140625,5,0,0,0,0,0,0,0,0,0,0,0,0,0
153.86860148112,7.86705,437733.5,316692.875,218707.96875,158273.625,206184.765625,260924,132888.78125,173715.453125,245020.59375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154.974248250326,4.31128333333333,313718.53125,347678.71875,345759.21875,345357.75,343654.125,359553.1875,350042.65625,374086.5625,352374.28125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
153.868621826172,7.86705,343143.40625,218104.78125,127468.0546875,96528.9375,114753.7734375,155157.328125,58184.66796875,96924.5859375,133622.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156.894877115885,0.274268333333333,58407.0625,56991.39453125,68035.5234375,92303.3046875,96405.6484375,94389.140625,100575.640625,87939.625,128588.1328125,9,0,0,0,0,0,0,0,0,0,0,0,0,0
157.011866251628,0.87534,99865.0625,97414.6484375,88853.515625,96145.890625,76765.7421875,74365.625,685232.1875,179614.28125,145670.609375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
159.893885294596,0.63507,51424.71875,80653.90625,83009.890625,89460.4921875,126965.46875,85812.9921875,95538.9375,98206.125,107963.578125,5,0,0,0,0,0,0,0,0,0,0,0,0,0
160.892690022786,0.0333551666666667,65908.875,73962.2265625,78908.140625,93789.5,136185.6875,104122.8984375,125066.15625,104727.6640625,116762.6328125,5,0,0,0,0,0,0,0,0,0,0,0,0,0
160.935516357422,7.88503333333333,87432.84375,127204.0703125,98263.6484375,126732.7265625,120431.6015625,120544.1953125,99529.0859375,115679.046875,142673.515625,9,0,0,0,0,0,0,0,0,0,0,0,0,0
160.935521443685,0.725148333333333,144101.921875,245823.453125,309805.4375,226650.328125,262107.109375,293470.71875,311422.75,396154.3125,325517.65625,8,0,0,0,0,0,0,0,0,0,0,0,0,0
161.91357421875,8.0447,39723.6484375,64310.3359375,29954.56640625,71296.0546875,34542.80859375,38394.40234375,105994.1640625,59351.2890625,29164.505859375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
161.91362508138,7.93895,118653.421875,117292.796875,83112.4921875,97862.546875,98347.9296875,126398.015625,108539.4375,94317.8125,120091.390625,6,0,0,0,0,0,0,0,0,0,0,0,0,0
162.019658406576,2.7384,223044.671875,345772.90625,154571.171875,269206,51440.4765625,317844.125,190761.5,175479.59375,83369.8046875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
162.893463134766,0.0934988333333333,94230.53125,104168.8125,114672.9140625,125477.6484375,159752.84375,154337.921875,147892.859375,158266.484375,161633.96875,9,0,0,0,0,0,0,0,0,0,0,0,0,0
162.893417358398,7.97188333333333,26276.384765625,69354.8984375,76992.421875,60118.15625,52424.48828125,74446.1484375,103315.71875,111506,116120.9765625,9,0,0,0,0,0,0,0,0,0,0,0,0,0
163.897374471029,0.725613333333333,80314.7890625,111808.5,99859.734375,98328.4921875,57627.4765625,82815.5859375,73597.359375,36279.32421875,71578.7890625,2,0,0,0,0,0,0,0,0,0,0,0,0,0
164.927261352539,4.17156666666667,167964.375,200258.359375,130987.8125,146131.1875,138474.90625,155431.1875,144672.375,158838.125,144182.65625,2,0,0,0,0,0,0,0,0,0,0,0,0,0
165.019327799479,7.96188333333333,68908.5859375,97048.3671875,90720.25,83987.6328125,34238.62109375,74769.4765625,105797.3125,131790.46875,76296.0078125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
165.040857950846,9.58865,10561.6923828125,26341.076171875,41330.578125,12699.3544921875,122553.21875,209917,119034.8125,124466.1640625,54603.65625,6,0,0,0,0,0,0,0,0,0,0,0,0,0
167.836720784505,10.7329,387558.1875,514375.15625,472958.25,666748.0625,418774.53125,422533.09375,555389.9375,597923.0625,476531.3125,4,0,0,0,0,0,0,0,0,0,0,0,0,0
169.086980183919,3.92288333333333,24796.23046875,31129.00390625,30498.134765625,30122.267578125,26175.72265625,27739.625,167369.125,101249.7578125,52614.515625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
167.836715698242,10.7329,462225.15625,569330.125,514987.5625,752734.75,478010.90625,518035.875,681353.75,721013.125,532639.0625,4,0,0,0,0,0,0,0,0,0,0,0,0,0
170.941426595052,1.56693166666667,120945.8984375,111044.7109375,126445.1328125,132305.984375,118123.4453125,121864.59375,128380.6796875,126453.3203125,122458.5078125,4,0,0,0,0,0,0,0,0,0,0,0,0,0
171.066268920898,2.88636666666667,187130.515625,178771.546875,464761.21875,260006.015625,292802.0625,232000.890625,198873.78125,439115.0625,216255.0625,3,0,0,0,0,0,0,0,0,0,0,0,0,0
169.833923339844,10.7329,232582.171875,281969.21875,229421.359375,382802.375,261141.34375,262828.3125,366954.53125,338835.28125,259889.453125,4,0,0,0,0,0,0,0,0,0,0,0,0,0
169.833908081055,9.69056666666667,213732.84375,182607.984375,258901.96875,291712.375,177786.875,239229.53125,206339.890625,338835.28125,284626.59375,8,0,0,0,0,0,0,0,0,0,0,0,0,0
171.946894327799,0.87534,24908.408203125,24005.23828125,18728.88671875,25764.244140625,22700.236328125,24833.70703125,207538,40511.85546875,42916,7,0,0,0,0,0,0,0,0,0,0,0,0,0
172.937082926432,1.537195,104955.734375,166527.125,170996.53125,165041.765625,159115.796875,165639.046875,170502.078125,132230.15625,143477.78125,3,0,0,0,0,0,0,0,0,0,0,0,0,0
172.937088012695,1.8404,171715.328125,161216.328125,159647.53125,165041.765625,158391.03125,158027.171875,158684.796875,159312.296875,133796.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173.045547485352,8.7294,605912.125,690349.4375,1372580.625,1253398.125,665107.4375,791840.0625,648895.6875,698612.8125,840425.1875,3,0,0,0,0,0,0,0,0,0,0,0,0,0
173.081909179688,2.73253333333333,204695.21875,242336.140625,253670.140625,239550.8125,251240.328125,251693.34375,702993.375,350968.65625,271491.9375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
173.926177978516,4.1032,83239.96875,89624.4375,144082.84375,69477.296875,56940.2578125,70310.9296875,146461.75,181062.296875,148723.578125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
174.048833211263,7.96213333333333,51163.7578125,74801.421875,100420.0703125,91600.1484375,49736.078125,49905.95703125,53792.8046875,70556.8828125,61078.77734375,3,0,0,0,0,0,0,0,0,0,0,0,0,0
172.842514038086,8.3835,23109.890625,19277.51953125,100,10601.1318359375,108965.484375,23390.66796875,8193.7509765625,5968.2841796875,186910.03125,9,0,0,0,0,0,0,0,0,0,0,0,0,0
174.863835652669,2.10498333333333,50679.94921875,91088.3046875,105529.6796875,111197.5,132463.6875,115335.0078125,135004.671875,132798.984375,131099.421875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
174.887115478516,0.755433333333333,61534.75390625,134124.484375,106473.3515625,105756.3671875,83887.1171875,113984.0703125,108907.953125,104852.6328125,55015.82421875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
174.956069946289,4.8139,2255579.25,2408438.5,2532416.5,2495179,2465973.25,2603150,2956562.75,2576716,2973541.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
174.956100463867,4.81548333333333,2435812.75,2510768.75,2369759,2569434.5,2331137.5,2390613.5,2384799,2918914,2083257,8,0,0,0,0,0,0,0,0,0,0,0,0,0
175.861567179362,2.4344,79862.734375,112253.3203125,136538.609375,131663.1875,162318.015625,149851.859375,151250.171875,149486.703125,153197.609375,5,0,0,0,0,0,0,0,0,0,0,0,0,0
175.861628214518,0.545058333333333,79862.734375,112253.3203125,131219.875,136001.203125,146503.0625,136487.96875,131244.765625,156490.859375,154822.390625,8,0,0,0,0,0,0,0,0,0,0,0,0,0
174.956085205078,4.81358333333333,84570.734375,91798.796875,79587.3125,95301.734375,85174.7890625,94431.1875,100901.359375,98475.1953125,98217.5703125,7,0,0,0,0,0,0,0,0,0,0,0,0,0
180.973083496094,4.84436666666667,211291.5,313829.28125,82043.53125,293031.78125,264241.625,242737.1875,303553.78125,644330.625,598404,8,0,0,0,0,0,0,0,0,0,0,0,0,0
180.973114013672,4.97736666666667,487658.65625,537652.9375,460275.9375,527012.6875,515444.59375,528941.4375,520342.25,525713.1875,514691.28125,2,0,0,0,0,0,0,0,0,0,0,0,0,0
182.988576253255,3.33013333333333,694246.5,927874.4375,683646.875,931828.875,2045086,2705865.5,731399.0625,643958.9375,1168795.875,6,0,0,0,0,0,0,0,0,0,0,0,0,0
182.988627115885,7.32016666666667,543817.1875,617234.75,1341723,692916.8125,624742.8125,1929619.875,725360.5625,664223.5,707161.1875,6,0,0,0,0,0,0,0,0,0,0,0,0,0
182.988606770833,7.58605,3317290.75,3219144.75,2900870,3192704.25,3323255.75,3522585,3077969.75,2902749,3173162.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
183.011154174805,5.55161666666667,66555.046875,43714.984375,581609.375,52892.8125,50412.64453125,49421.50390625,103637.1875,70584.75,84030.5859375,3,0,0,0,0,0,0,0,0,0,0,0,0,0
183.011154174805,5.55161666666667,33142.91796875,51655.625,229361.671875,45908.8984375,44490.5390625,41117.421875,68394.5390625,48124.63671875,47915.8828125,3,0,0,0,0,0,0,0,0,0,0,0,0,0
183.897796630859,0.725613333333333,124587.3828125,196178.171875,157805.796875,115055.453125,143178.03125,163700.828125,151969.96875,180099.828125,165159.546875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
183.991958618164,7.28526666666667,106064.0234375,109232.7578125,65854.9609375,98875.0546875,113912,108359.21875,79483.5703125,101149.765625,97607.5390625,5,0,0,0,0,0,0,0,0,0,0,0,0,0
184.915903727214,4.84436666666667,233562.359375,307954.625,316988.03125,320055.75,357790.09375,365310,411305.4375,489238.78125,450914.78125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
187.097559611003,3.06055,482184.78125,716156.6875,714725.875,665952.3125,711081.1875,689390.8125,2822086,1329449.375,945889.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
187.94179280599,7.87513333333333,81952.265625,78272.78125,175303.6875,170669.640625,94162.234375,80368.578125,162404.984375,244229.9375,121474.09375,8,0,0,0,0,0,0,0,0,0,0,0,0,0
187.941808064779,11.7894333333333,235110.265625,247943.125,289533.40625,244304.703125,253708.78125,227422.1875,290295.90625,304786.28125,264648.84375,8,0,0,0,0,0,0,0,0,0,0,0,0,0
188.100901285807,3.06055,48388.98828125,64369.03125,69823.421875,68187.4921875,72259.6328125,60924.83984375,300323.03125,142252,85577.890625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
188.951527913411,3.89183333333333,120812,179610.09375,177260.109375,185774.1875,173208.046875,168769.921875,175054.03125,173392.40625,191516.921875,9,0,0,0,0,0,0,0,0,0,0,0,0,0
189.040445963542,7.89983333333333,71465.2890625,93163.2890625,98799.5859375,112017.125,44916.703125,80230.7265625,123791.6484375,115673.4453125,110313.21875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
189.850947062174,0.545218333333333,145443.78125,186087.75,201860.984375,221060.140625,259004.40625,240878.953125,241917.46875,252027.5,270343.4375,9,0,0,0,0,0,0,0,0,0,0,0,0,0
190.848541259766,0.183938333333333,82830.609375,115344.9375,135680.578125,133390.703125,145792.6875,135638.859375,143492.09375,131059.1640625,150377.109375,9,0,0,0,0,0,0,0,0,0,0,0,0,0
190.848541259766,0.183938333333333,71459.1875,101854.265625,106768.1015625,130791.4921875,143062.15625,125594.109375,143492.09375,134697.765625,146454.03125,9,0,0,0,0,0,0,0,0,0,0,0,0,0
190.928370157878,3.49611666666667,487059.5,340136.34375,324503.8125,324229.9375,295511.1875,315931.90625,305744.0625,301872.1875,278416.3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188.951507568359,3.89183333333333,77830.265625,122212.03125,114998.234375,113580.7890625,114768.1015625,107597.6953125,123128.65625,114962.515625,131973.46875,9,0,0,0,0,0,0,0,0,0,0,0,0,0
188.949096679688,0.87534,20060.244140625,25059.939453125,24800.353515625,26697.787109375,24912.458984375,22025.1015625,187655.734375,51082.4140625,47434.3828125,7,0,0,0,0,0,0,0,0,0,0,0,0,0
191.107732137044,4.51741666666667,53347.57421875,88703.7734375,1065855.125,266868.25,139178.59375,216448.484375,1385458.125,918350.8125,500750.625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
189.949676513672,0.87534,44349.08984375,37417.12109375,57455.94140625,34897.62109375,45844.58203125,71453.296875,286601.46875,48455.54296875,50197.546875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
189.949676513672,0.87534,44349.08984375,37417.12109375,38728.9375,43223.234375,33952.45703125,34725.5390625,286601.46875,74748.3515625,58522.9765625,7,0,0,0,0,0,0,0,0,0,0,0,0,0
191.107711791992,4.51741666666667,8345.9345703125,9626.962890625,134501.046875,34653.17578125,13832.7783203125,25164.80078125,178276.8125,110142.7890625,67708.984375,7,0,0,0,0,0,0,0,0,0,0,0,0,0
192.928807576497,2.94033333333333,644599,753666.1875,780954.3125,790234.5,822259.3125,820192.5,818916.125,819676.0625,852634.375,9,0,0,0,0,0,0,0,0,0,0,0,0,0
193.926630655924,2.94193333333333,892043.5625,1019947.5625,1081326.5,1161556.875,1177314.375,1110696.5,1121783,1138145.875,1127421.625,5,0,0,0,0,0,0,0,0,0,0,0,0,0
194.082239786784,4.8139,1041568.0625,1240983.25,1694284.5,1341052.375,1548488.75,1562669.5,1706176.25,1394885,1845945,9,0,0,0,0,0,0,0,0,0,0,0,0,0
194.905843098958,7.2839,31845.001953125,72864.6171875,58037.76953125,146227.421875,116954.515625,122261.5234375,104120.453125,121212.6875,110599.921875,4,0,0,0,0,0,0,0,0,0,0,0,0,0
194.924275716146,2.19511666666667,272008.0625,304226,325356.9375,315276.65625,343562.625,339125.3125,326452.09375,323630.15625,331498.28125,5,0,0,0,0,0,0,0,0,0,0,0,0,0
195.08561706543,4.81548333333333,108613.5859375,123001.4453125,162489.015625,135195.171875,157298.421875,162318.78125,167793.171875,179258.03125,172745.09375,8,0,0,0,0,0,0,0,0,0,0,0,0,0
195.138971964518,4.7047,102483.7734375,130809.296875,216014.953125,169951.5625,29625.96484375,186527.21875,173069.984375,158893.171875,43465.91796875,3,0,0,0,0,0,0,0,0,0,0,0,0,0
195.810846964518,11.8864166666667,1340310.125,584759.1875,1590817.75,371393.875,211038.515625,357839.03125,509904.4375,290336.71875,275260.5625,3,0,0,0,0,0,0,0,0,0,0,0,0,0
