mz,rt,X100_300_Neg_JeansA.mzXML,X100_300_Neg_JeansB.mzXML,X100_300_Neg_JeansC.mzXML,X100_300_Neg_JeansD.mzXML,X100_300_Neg_JeansDx.mzXML,X100_300_Neg_JeansE.mzXML,X100_300_Neg_JeansF.mzXML,X100_300_Neg_JeansG.mzXML,X100_300_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,rtscore,allscore
125.097201,3.06055,21101.0957,35494.36328,26457.38477,32603.16602,31359.43359,35361.62109,121908.875,57419.41016,33182.32031,7,C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H14O;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16CrO2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2;C8H16O2,0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487;0.00979802324804487,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213,CC(C)=CCCC(C)=O;CC(C)=CCCC(C)=O;O=C1CCCCCCC1;CCC\C=C(/CC)C=O;CCCCCC(O)C#C;OCCCCCCC#C;C=COC1CCCCC1;CCCCC\C=C\C=O;CC1CC=CCC1CO;CCCCC\C=C\C=O;CC1(C)CCCC(=O)C1;CCCCC(=O)/C=C/C;CCCCC#CCCO;CCCCCC(=O)C=C;CC1CC(C)(C)CC1=O;OCC1CC2CCC1C2;CC\C(C=O)=C/C(C)C;CCC/C=C/C=C/CO;CC\C=C\CCC(C)=O;CCCCC\C=C/C=O;CCCC\C(=C\C)C=O;CCC\C=C(/CC)C=O;C[C@@H]1CC(=O)C(C)(C)C1;OC1(CCCC1)CC=C;CC\C=C/CCCC=O;CCC(C)C(=O)\C=C\C;CCCCCCC(=O)OC;CC(C)COC(=O)C(C)C;CCC(=O)OCCC(C)C;CC(C)CC(C)OC(C)=O;CCCCOC(=O)CCC;CCCCCCCOC=O;CCCCCC(=O)OCC;CCCCCCCC(O)=O;CCCCC(CC)C(O)=O;CCCCCCOC(C)=O;CCCC(=O)OCC(C)C;CCCCCOC(=O)CC;CCC(C)COC(=O)CC;OCC1CCCC(CO)C1;CCCC(C)COC(C)=O;[Cr].CCCCC(CC)C(O)=O;CCCC(C)C1OCCO1;CCCCCCCC(O)=O;CCC/C=C/C(OC)OC;CC(C)CC1OCC(C)O1;CC(C)CCCCC(O)=O;CCOC(=O)CCC(C)C;CC(C)CC(=O)OC(C)C;CC\C=C/CC(OC)OC;CCCC(C)C(=O)OCC;CCCCCCCC(O)=O;CCCCCCOC(C)=O,2969;4639;4863;5966;6235;6379;8323;8500;8722;8998;9616;9839;10063;11150;11585;11819;13768;15616;15703;16245;17500;17885;18591;21481;23077;43256;353;2544;2743;2892;2922;3150;3491;3520;3699;4227;4984;5726;6181;8641;10694;10948;13522;13843;15215;15583;15585;15628;17267;17502;20101;20413;22130,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-,0,-0.5;-0.5;-0.5;0;0;0;-0.5;0;0;0;-0.5;-0.5;0;-0.5;-0.5;0;0;0;-0.5;0;0;0;-0.5;0;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0,0,0;0;0;1.01974835410121;1.01974835410121;1.01974835410121;0;1.01974835410121;1.01974835410121;1.01974835410121;0;0;1.01974835410121;0;0;1.01974835410121;1.01974835410121;1.01974835410121;0;1.01974835410121;1.01974835410121;1.01974835410121;0;1.01974835410121;1.01974835410121;0;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213;0.019748354101213
125.8923848,0.725613333,60350.57031,108625.9609,89341.96094,84771.26563,62500.30859,83825.5625,79595.73438,63136.91406,92809.96875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0764364,2.886366667,68066.96875,73280.45313,171181.1875,102734.1719,108574.7266,89918.58594,71945.78906,152664.1406,81204.64063,3,C7H11O2;C7H11O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H12O2;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C7H14O3;C6H10;C6H10;C6H10;C6H10;C6H10;C6H10;C6H10;C6H10;C6H10;C6H10,0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413;0.00935276688006413,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322,CC(C)\C=C(/C)C([O-])=O;CCC\C=C(/C)C([O-])=O;CC(C)COC(=O)C=C;CCCCC(=O)C(C)=O;CCOC1CCC=CO1;OC(=O)C1CCCCC1;CCCCOC(=O)C=C;CCOC(=O)C=C(C)C;CC(=O)OCC=C(C)C;CCOC(=O)CCC=C;CCCC(=O)OCC=C;CCCOC(=O)C(C)=C;CCC/C=C/C(=O)OC;CC/C=C/CC(=O)OC;CCC(C)OC(=O)C=C;O=COC1CCCCC1;CCCCOC(=O)C=C;CC(C)OC(=O)C(C)=C;CC(=C)CCOC(C)=O;CCOC(=O)C(/C)=C/C;CCC(=O)CC(=O)CC;COC1CCCCC1=O;CCCC/C=C/C(O)=O;CCOC(C)OCC#C;C/C=C(C)/COC(C)=O;CC(C)(OCCO)C#C;CC\C=C/CCOC=O;CC\C=C/COC(C)=O;C/C=C(C)/CCOC=O;CCOC(=O)C(C)(O)CC;CCCCOC(=O)C(C)O;CCOCCC(=O)OCC;COC1CCCC(OC)O1;COC(C)CCOC(C)=O;CCC1(CO)COCOC1;CCC(C)OC(=O)C(C)O;CC(C)OCCOC(C)=O;CCCC(=O)OCC(C)O;CCCCOC(=O)C(C)O;CCCC(=O)OCC(C)O;CC(C)CCOCC(O)=O;CCOC(C)COC(C)=O;C1CCC=CC1;C=CCCC=C;C/C=C/CC=C;CCCCC#C;CC(C)=CC=C;CC(C=C)C=C;C/C=C/C(C)=C;C=C1CCCC1;CCCCC#C;C/C=C/C=C/C,16302;18856;343;1005;1057;2591;4150;5913;6894;8083;8159;8354;8562;8563;9639;11190;11515;11561;11803;12104;13007;13014;14792;15666;15745;19973;20930;23166;41032;897;4039;6173;8794;11250;11796;15641;15738;19302;21105;22574;25849;45405;2961;5498;5500;6023;6474;6716;6749;7473;14495;28904,[M]-;[M]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0,0;0;-0.5;-0.5;-0.5;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;-0.5;-0.5;0;-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.5;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0,0,0.519303097733232;0.519303097733232;0;0;0;1.01930309773323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01930309773323;0;0;1.01930309773323;0;0;0;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322;0.0193030977332322
128.0353241,0.72515,50874.81641,57552.94922,48612.25781,54664.40234,45904.42578,48009.96875,197874.1563,98230.83594,131515.8594,7,C5H7NO3;C5H7NO3;C5H7NO3;C5H9NO4;C5H9NO4;C5H9NO4;C5H9NO4;C7H11ClO;C7H11ClO;C7H8;C7H8;C7H8,0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;-0.534270619625091;-0.534270619625091;-0.534270619625091;-0.534270619625091;-0.534270619625091,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0184529001803979;0.0184529001803979;0.0184529001803979;0.0184529001803979;0.0184529001803979;0.0184529001803979;0.0184529001803979;-0.524320288771923;-0.524320288771923;-0.524320288771923;-0.524320288771923;-0.524320288771923,OC(=O)C1CCC(=O)N1;CC1(C)OC(=O)NC1=O;CCOC(=O)CN=C=O;NC(CCC(O)=O)C(O)=O;NC(CCC(O)=O)C(O)=O;CCOC(=O)C(C)[N+]([O-])=O;NC(CCC(O)=O)C(O)=O;ClC1CCCCCC1=O;ClC(=O)C1CCCCC1;Cc1ccccc1;C1C2C=CC1C=C2;C#CCCCC#C,2583;6053;6144;9592;130;6202;9349;5232;8980;12733;2896;3358,[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+Cl]-;[M+Cl]-;[M+Cl]-,0,0;-0.5;-0.5;0;0;0;0;0;0;-0.5;-0.5;-0.5,1;1;1;0;0;0;0;0;0;0;0;0,0,0,1.0184529001804;0;0;0.0184529001803979;0.0184529001803979;0.0184529001803979;0.0184529001803979;-0.524320288771923;-0.524320288771923;0;0;0
129.0193481,8.7294,123095.9141,140614.5156,256534.9531,214459.0781,126765.3125,158080.2813,131728.8906,133818.375,152735.4375,3,C5H6O4;C5H6O4;C5H6O4,0.00850256932722982;0.00850256932722982;0.00850256932722982,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0184529001803979;0.0184529001803979;0.0184529001803979,OC(=O)CC(=C)C(O)=O;C\C(=C/C(O)=O)C(O)=O;COC(=O)\C=C/C(O)=O,2535;4829;9693,[M-H]-;[M-H]-;[M-H]-,0,0;0;0,1;1;1,0,0,1.0184529001804;1.0184529001804;1.0184529001804
129.9757538,0.755125,118819.5938,85958.75,200998.7813,96144.19531,121486.6875,179015.8906,119576.4297,124274.9609,162316.7031,3,0,0,0,0,0,0,0,0,0,0,0,0,0
128.9285583,7.899833333,73221.92969,96686.97656,104568.3047,106739.9219,57951.63672,108365.8203,163673.2031,122777.7266,115626.2656,7,0,0,0,0,0,0,0,0,0,0,0,0,0
128.9496155,8.631016667,609907.375,681708.375,761951,947482,486090.0625,754742.5,1332108.25,1313630.125,1097280.875,7,0,0,0,0,0,0,0,0,0,0,0,0,0
128.9494324,7.328383333,28524.92578,60256.53125,63046.80469,89722.91406,87165.75,95105.49219,160964.2188,131637.7188,165827.2188,9,0,0,0,0,0,0,0,0,0,0,0,0,0
130.9441681,0.75484,223364.625,488283.0625,457218.8438,473088.7188,474314.125,521780.6563,566432.6875,575296.8125,538688.3125,8,0,0,0,0,0,0,0,0,0,0,0,0,0
131.9443258,7.347633333,69444.33594,80341.47656,76181.69531,110204.5078,50529.5625,80112.94531,141522.9375,135241.625,120482.7031,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.9002228,7.318816667,274846.8125,473607.25,333588.4375,288255.125,325191.5938,440859.9688,1050224.125,931873.25,728570.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.9234619,7.899833333,1887999.75,2193483.75,1915152.875,2399546.75,1240966,2199408,3367601.5,2853639,2573307.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0
133.9235789,7.899833333,210415.875,202978.2969,214040.875,268250.4063,137464.3906,265708.2188,378751.5625,289022.4688,303239.3438,7,0,0,0,0,0,0,0,0,0,0,0,0,0
134.8650462,9.665816667,579550.125,562502.625,454884.3438,823917.5625,498524.6875,544877.625,684763.375,534187.9375,596631.3125,4,0,0,0,0,0,0,0,0,0,0,0,0,0
134.8946686,7.318816667,5179657.5,9446880,6904361.5,6055268.5,6737645,8496584,19516072,18334258,14675995,7,0,0,0,0,0,0,0,0,0,0,0,0,0
132.9234772,7.899833333,46915.40625,63737.18359,49843.33203,66335.47656,36318.30078,62412.64844,101725.1406,82208.89844,69596.77344,7,0,0,0,0,0,0,0,0,0,0,0,0,0
